"Country","year","on_ART_rate","on_ART_num","prevalence_num","incidence_num","incidence_rate","mortality_rate","mortality_num"
"Nicaragua","2024",49.9506172839506,5616.92592592593,11456.7901234568,1000,0.115432098765432,0.0354320987654321,500
"Nicaragua","2025",50.0452674897119,5646.56790123457,11497.9423868313,1000,0.115020576131687,0.0350205761316872,500
"Niger","2010",20,7296,37000,1300,0.08,0.13,2200
"Niger","2011",26,9420,36000,1300,0.08,0.12,2100
"Niger","2012",32,11182,35000,1300,0.08,0.1,1900
"Niger","2013",35,12071,34000,1300,0.07,0.09,1600
"Niger","2014",33,11286,34000,1200,0.06,0.08,1500
"Niger","2015",39,12887,33000,1300,0.07,0.08,1700
"Niger","2016",47,15265,32000,1100,0.06,0.08,1600
"Niger","2017",58,18425,32000,1200,0.06,0.07,1400
"Niger","2018",62,19793,32000,1200,0.06,0.05,1200
"Niger","2019",65,20427,32000,1200,0.05,0.05,1100
"Niger","2020",68,21330,31000,1200,0.05,0.04,1100
"Niger","2021",65,20516.6666666667,31666.6666666667,1200,0.0533333333333333,0.0466666666666667,1133.33333333333
"Niger","2022",66,20757.8888888889,31555.5555555556,1200,0.0511111111111111,0.0455555555555556,1111.11111111111
"Niger","2023",66.3333333333333,20868.1851851852,31407.4074074074,1200,0.0514814814814815,0.0440740740740741,1114.81481481481
"Niger","2024",65.7777777777778,20714.2469135802,31543.2098765432,1200,0.0519753086419753,0.0454320987654321,1119.75308641975
"Niger","2025",66.037037037037,20780.1069958848,31502.0576131687,1200,0.051522633744856,0.0450205761316872,1115.22633744856
"Nigeria","2010",24,344789,1400000,110000,0.72,0.41,68000
"Nigeria","2011",28,401412,1400000,110000,0.7,0.4,68000
"Nigeria","2012",35,512714,1500000,110000,0.67,0.39,67000
"Nigeria","2013",41,622538,1500000,1e+05,0.61,0.34,60000
"Nigeria","2014",46,706784,1500000,97000,0.55,0.29,52000
"Nigeria","2015",50,787541,1600000,95000,0.53,0.26,48000
"Nigeria","2016",55,893187,1600000,95000,0.51,0.25,47000
"Nigeria","2017",58,953613,1700000,93000,0.49,0.25,48000
"Nigeria","2018",60,1002587,1700000,93000,0.48,0.24,49000
"Nigeria","2019",67,1148928,1700000,92000,0.46,0.25,51000
"Nigeria","2020",86,1492151,1700000,86000,0.42,0.23,49000
"Nigeria","2021",71,1214555.33333333,1700000,90333.3333333333,0.453333333333333,0.24,49666.6666666667
"Nigeria","2022",74.6666666666667,1285211.44444444,1700000,89444.4444444444,0.444444444444444,0.24,49888.8888888889
"Nigeria","2023",77.2222222222222,1330639.25925926,1700000,88592.5925925926,0.439259259259259,0.236666666666667,49518.5185185185
"Nigeria","2024",74.2962962962963,1276802.01234568,1700000,89456.7901234568,0.445679012345679,0.238888888888889,49691.3580246914
"Nigeria","2025",75.3950617283951,1297550.90534979,1700000,89164.6090534979,0.443127572016461,0.238518518518518,49699.5884773663
"NorthMacedonia","2010",0,0,0,0,0,0,0
"NorthMacedonia","2011",0,0,0,0,0,0,0
"NorthMacedonia","2012",0,0,0,0,0,0,0
"NorthMacedonia","2013",0,0,0,0,0,0,0
"NorthMacedonia","2014",0,0,0,0,0,0,0
"NorthMacedonia","2015",0,0,0,0,0,0,0
"NorthMacedonia","2016",0,0,0,0,0,0,0
"NorthMacedonia","2017",0,0,0,0,0,0,0
"NorthMacedonia","2018",0,0,0,0,0,0,0
"NorthMacedonia","2019",0,0,0,0,0,0,0
"NorthMacedonia","2020",0,0,0,0,0,0,0
"NorthMacedonia","2021",0,0,0,0,0,0,0
"NorthMacedonia","2022",0,0,0,0,0,0,0
"NorthMacedonia","2023",0,0,0,0,0,0,0
"NorthMacedonia","2024",0,0,0,0,0,0,0
"NorthMacedonia","2025",0,0,0,0,0,0,0
"Norway","2010",71,2814,0,500,0.04,0.01,100
"Norway","2011",71,2962,0,200,0.04,0.01,100
"Norway","2012",71,3109,0,200,0.04,0.01,100
"Norway","2013",71,3254,0,200,0.03,0.01,100
"Norway","2014",72,3402,0,200,0.03,0.01,100
"Norway","2015",73,3549,0,200,0.03,0.01,100
"Norway","2016",74,3670,0,200,0.02,0.01,100
"Norway","2017",75,3790,0,200,0.02,0.01,100
"Norway","2018",76,3912,0,100,0.02,0.01,100
"Norway","2019",78,4042,0,100,0.01,0.01,100
"Norway","2020",80,4176,0,100,0.01,0.01,100
"Norway","2021",78,4043.33333333333,0,100,0.0133333333333333,0.01,100
"Norway","2022",78.6666666666667,4087.11111111111,0,100,0.0111111111111111,0.01,100
"Norway","2023",78.8888888888889,4102.14814814815,0,100,0.0114814814814815,0.01,100
"Norway","2024",78.5185185185185,4077.53086419753,0,100,0.0119753086419753,0.01,100
"Norway","2025",78.6913580246914,4088.93004115226,0,100,0.011522633744856,0.01,100
"Oman","2010",0,537,0,0,0,0,0
"Oman","2011",0,656,0,0,0,0,0
"Oman","2012",0,733,0,0,0,0,0
"Oman","2013",0,847,0,0,0,0,0
"Oman","2014",0,908,0,0,0,0,0
"Oman","2015",0,910,0,0,0,0,0
"Oman","2016",0,1046,0,0,0,0,0
"Oman","2017",0,1180,0,0,0,0,0
"Oman","2018",0,1317,0,0,0,0,0
"Oman","2019",0,1494,0,0,0,0,0
"Oman","2020",0,1686,0,0,0,0,0
"Oman","2021",0,1499,0,0,0,0,0
"Oman","2022",0,1559.66666666667,0,0,0,0,0
"Oman","2023",0,1581.55555555556,0,0,0,0,0
"Oman","2024",0,1546.74074074074,0,0,0,0,0
"Oman","2025",0,1562.65432098765,0,0,0,0,0
"Pakistan","2010",3,1906,67000,14000,0.08,0.01,1400
"Pakistan","2011",3,2018,79000,14000,0.08,0.01,1900
"Pakistan","2012",3,3134,90000,15000,0.08,0.01,2600
"Pakistan","2013",3,3412,1e+05,16000,0.09,0.02,3300
"Pakistan","2014",4,5019,110000,18000,0.09,0.02,4200
"Pakistan","2015",5,6564,130000,19000,0.1,0.02,4900
"Pakistan","2016",6,8888,140000,20000,0.1,0.03,5700
"Pakistan","2017",8,12046,160000,21000,0.1,0.03,6300
"Pakistan","2018",9,15821,170000,22000,0.11,0.03,6900
"Pakistan","2019",12,22947,180000,24000,0.11,0.04,7800
"Pakistan","2020",12,24362,2e+05,25000,0.12,0.04,8200
"Pakistan","2021",11,21043.3333333333,183333.333333333,23666.6666666667,0.113333333333333,0.0366666666666667,7633.33333333333
"Pakistan","2022",11.6666666666667,22784.1111111111,187777.777777778,24222.2222222222,0.114444444444444,0.0388888888888889,7877.77777777778
"Pakistan","2023",11.5555555555556,22729.8148148148,190370.37037037,24296.2962962963,0.115925925925926,0.0385185185185185,7903.7037037037
"Pakistan","2024",11.4074074074074,22185.7530864198,187160.49382716,24061.7283950617,0.114567901234568,0.0380246913580247,7804.93827160494
"Pakistan","2025",11.5432098765432,22566.5596707819,188436.21399177,24193.4156378601,0.114979423868313,0.038477366255144,7862.13991769547
"Panama","2010",29,5406,19000,1600,0.46,0.13,500
"Panama","2011",31,6180,20000,1700,0.46,0.13,500
"Panama","2012",32,6671,21000,1700,0.47,0.14,1000
"Panama","2013",36,8006,22000,1700,0.47,0.13,500
"Panama","2014",37,8749,24000,1800,0.47,0.13,1000
"Panama","2015",39,9659,25000,1800,0.47,0.13,1000
"Panama","2016",44,11569,26000,1800,0.47,0.13,1000
"Panama","2017",48,13128,27000,1800,0.46,0.12,500
"Panama","2018",49,14171,29000,1800,0.46,0.11,500
"Panama","2019",53,15903,30000,1800,0.45,0.1,500
"Panama","2020",51,16043,31000,1800,0.44,0.11,500
"Panama","2021",51,15372.3333333333,30000,1800,0.45,0.106666666666667,500
"Panama","2022",51.6666666666667,15772.7777777778,30333.3333333333,1800,0.446666666666667,0.105555555555556,500
"Panama","2023",51.2222222222222,15729.3703703704,30444.4444444444,1800,0.445555555555556,0.107407407407407,500
"Panama","2024",51.2962962962963,15624.8271604938,30259.2592592593,1800,0.447407407407407,0.106543209876543,500
"Panama","2025",51.3950617283951,15708.9917695473,30345.6790123457,1800,0.446543209876543,0.106502057613169,500
"PapuaNewGuinea","2010",23,7560,33000,2500,0.36,0.1,1000
"PapuaNewGuinea","2011",28,9395,34000,2600,0.35,0.1,1000
"PapuaNewGuinea","2012",33,11764,36000,2600,0.36,0.1,1000
"PapuaNewGuinea","2013",39,14790,38000,2800,0.37,0.09,1000
"PapuaNewGuinea","2014",46,18344,40000,2900,0.38,0.07,1000
"PapuaNewGuinea","2015",50,21198,42000,3100,0.39,0.06,500
"PapuaNewGuinea","2016",54,23875,45000,3200,0.4,0.06,500
"PapuaNewGuinea","2017",56,26393,47000,3300,0.4,0.06,500
"PapuaNewGuinea","2018",59,29420,50000,3400,0.4,0.05,500
"PapuaNewGuinea","2019",61,32018,52000,3300,0.39,0.05,500
"PapuaNewGuinea","2020",65,35840,55000,3400,0.39,0.05,500
"PapuaNewGuinea","2021",61.6666666666667,32426,52333.3333333333,3366.66666666667,0.393333333333333,0.05,500
"PapuaNewGuinea","2022",62.5555555555556,33428,53111.1111111111,3355.55555555556,0.391111111111111,0.05,500
"PapuaNewGuinea","2023",63.0740740740741,33898,53481.4814814815,3374.07407407407,0.391481481481482,0.05,500
"PapuaNewGuinea","2024",62.4320987654321,33250.6666666667,52975.3086419753,3365.43209876543,0.391975308641975,0.05,500
"PapuaNewGuinea","2025",62.6872427983539,33525.5555555556,53189.3004115226,3365.02057613169,0.391522633744856,0.05,500
"Paraguay","2010",19,2955,15000,1000,0.17,0.1,1000
"Paraguay","2011",20,3119,16000,1000,0.16,0.09,1000
"Paraguay","2012",22,3578,16000,1000,0.16,0.11,1000
"Paraguay","2013",26,4227,16000,1000,0.16,0.1,1000
"Paraguay","2014",30,4894,16000,1000,0.16,0.09,1000
"Paraguay","2015",33,5499,17000,1000,0.16,0.08,1000
"Paraguay","2016",38,6496,17000,1000,0.15,0.08,1000
"Paraguay","2017",45,7833,17000,1000,0.14,0.07,500
"Paraguay","2018",48,8549,18000,1000,0.13,0.06,500
"Paraguay","2019",52,9480,18000,1000,0.13,0.05,500
"Paraguay","2020",53,9778,19000,1000,0.13,0.05,500
"Paraguay","2021",51,9269,18333.3333333333,1000,0.13,0.0533333333333333,500
"Paraguay","2022",52,9509,18444.4444444444,1000,0.13,0.0511111111111111,500
"Paraguay","2023",52,9518.66666666667,18592.5925925926,1000,0.13,0.0514814814814815,500
"Paraguay","2024",51.6666666666667,9432.22222222222,18456.7901234568,1000,0.13,0.0519753086419753,500
"Paraguay","2025",51.8888888888889,9486.62962962963,18497.9423868313,1000,0.13,0.051522633744856,500
"Peru","2010",34,20064,59000,4200,0.15,0.06,1800
"Peru","2011",36,21554,60000,3700,0.13,0.04,1200
"Peru","2012",44,27584,62000,3700,0.13,0.04,1200
"Peru","2013",44,28391,64000,3500,0.12,0.04,1100
"Peru","2014",50,33106,67000,3500,0.12,0.04,1300
"Peru","2015",53,37201,70000,3600,0.12,0.04,1300
"Peru","2016",59,43638,74000,4000,0.13,0.05,1700
"Peru","2017",63,49005,78000,4100,0.13,0.05,1400
"Peru","2018",70,57801,83000,4300,0.14,0.04,1300
"Peru","2019",77,67667,87000,4600,0.14,0.03,1100
"Peru","2020",79,71557,91000,4100,0.13,0.03,1000
"Peru","2021",75.3333333333333,65675,87000,4333.33333333333,0.136666666666667,0.0333333333333333,1133.33333333333
"Peru","2022",77.1111111111111,68299.6666666667,88333.3333333333,4344.44444444444,0.135555555555556,0.0311111111111111,1077.77777777778
"Peru","2023",77.1481481481481,68510.5555555556,88777.7777777778,4259.25925925926,0.134074074074074,0.0314814814814815,1070.37037037037
"Peru","2024",76.5308641975308,67495.0740740741,88037.037037037,4312.34567901235,0.135432098765432,0.0319753086419753,1093.82716049383
"Peru","2025",76.9300411522634,68101.7654320988,88382.7160493827,4305.34979423868,0.135020576131687,0.031522633744856,1080.65843621399
"Philippines","2010",8,1294,17000,5000,0.05,0.01,200
"Philippines","2011",12,2627,21000,5100,0.05,0.01,500
"Philippines","2012",13,3643,27000,5900,0.06,0.01,500
"Philippines","2013",15,5227,34000,7200,0.07,0.01,500
"Philippines","2014",20,8219,42000,8700,0.09,0.01,500
"Philippines","2015",24,12256,51000,9800,0.1,0.01,500
"Philippines","2016",29,17826,61000,11000,0.1,0.01,500
"Philippines","2017",34,24679,73000,12000,0.12,0.01,1000
"Philippines","2018",39,33479,85000,14000,0.13,0.01,1000
"Philippines","2019",43,43020,1e+05,15000,0.14,0.01,1000
"Philippines","2020",42,47977,120000,17000,0.15,0.01,1000
"Philippines","2021",41.3333333333333,41492,101666.666666667,15333.3333333333,0.14,0.01,1000
"Philippines","2022",42.1111111111111,44163,107222.222222222,15777.7777777778,0.143333333333333,0.01,1000
"Philippines","2023",41.8148148148148,44544,109629.62962963,16037.037037037,0.144444444444444,0.01,1000
"Philippines","2024",41.7530864197531,43399.6666666667,106172.839506173,15716.049382716,0.142592592592593,0.01,1000
"Philippines","2025",41.8930041152263,44035.5555555556,107674.897119342,15843.621399177,0.143456790123457,0.01,1000
"Poland","2010",0,0,0,0,0,0,0
"Poland","2011",0,0,0,0,0,0,0
"Poland","2012",0,0,0,0,0,0,0
"Poland","2013",0,0,0,0,0,0,0
"Poland","2014",0,0,0,0,0,0,0
"Poland","2015",0,0,0,0,0,0,0
"Poland","2016",0,0,0,0,0,0,0
"Poland","2017",0,0,0,0,0,0,0
"Poland","2018",0,0,0,0,0,0,0
"Poland","2019",0,0,0,0,0,0,0
"Poland","2020",0,0,0,0,0,0,0
"Poland","2021",0,0,0,0,0,0,0
"Poland","2022",0,0,0,0,0,0,0
"Poland","2023",0,0,0,0,0,0,0
"Poland","2024",0,0,0,0,0,0,0
"Poland","2025",0,0,0,0,0,0,0
"Portugal","2010",53,20150,38000,1600,0.16,0.08,1000
"Portugal","2011",57,22171,39000,1600,0.15,0.07,1000
"Portugal","2012",62,24192,39000,1500,0.14,0.06,1000
"Portugal","2013",66,26211,40000,1400,0.13,0.05,1000
"Portugal","2014",71,28231,40000,1300,0.12,0.05,1000
"Portugal","2015",74,29785,40000,1200,0.11,0.05,500
"Portugal","2016",77,31339,41000,1100,0.1,0.04,500
"Portugal","2017",87,35806,41000,1000,0.09,0.04,500
"Portugal","2018",90,37204,41000,1000,0.08,0.03,500
"Portugal","2019",85,35273,42000,1000,0.07,0.03,500
"Portugal","2020",87,36075,42000,1000,0.07,0.03,500
"Portugal","2021",87.3333333333333,36184,41666.6666666667,1000,0.0733333333333333,0.03,500
"Portugal","2022",86.4444444444444,35844,41888.8888888889,1000,0.0711111111111111,0.03,500
"Portugal","2023",86.9259259259259,36034.3333333333,41851.8518518518,1000,0.0714814814814815,0.03,500
"Portugal","2024",86.9012345679012,36020.7777777778,41802.4691358025,1000,0.0719753086419753,0.03,500
"Portugal","2025",86.7572016460905,35966.3703703704,41847.7366255144,1000,0.071522633744856,0.03,500
"Qatar","2010",1,0,100,100,0.02,0.02,100
"Qatar","2011",1,0,100,100,0.02,0.02,100
"Qatar","2012",1,0,100,100,0.02,0.02,100
"Qatar","2013",1,0,100,100,0.02,0.02,100
"Qatar","2014",1,0,100,100,0.02,0.02,100
"Qatar","2015",26,21,100,100,0.03,0.02,100
"Qatar","2016",48,42,100,100,0.03,0.01,100
"Qatar","2017",67,64,100,100,0.04,0.01,100
"Qatar","2018",80,86,200,100,0.05,0.01,100
"Qatar","2019",87,107,200,100,0.06,0.01,100
"Qatar","2020",90,128,200,100,0.07,0.01,100
"Qatar","2021",85.6666666666667,107,200,100,0.06,0.01,100
"Qatar","2022",87.5555555555556,114,200,100,0.0633333333333333,0.01,100
"Qatar","2023",87.7407407407407,116.333333333333,200,100,0.0644444444444445,0.01,100
"Qatar","2024",86.9876543209877,112.444444444444,200,100,0.0625925925925926,0.01,100
"Qatar","2025",87.4279835390947,114.259259259259,200,100,0.0634567901234568,0.01,100
"RepublicofKorea","2010",0,0,0,0,0,0,0
"RepublicofKorea","2011",0,0,0,0,0,0,0
"RepublicofKorea","2012",0,0,0,0,0,0,0
"RepublicofKorea","2013",0,0,0,0,0,0,0
"RepublicofKorea","2014",0,0,0,0,0,0,0
"RepublicofKorea","2015",0,0,0,0,0,0,0
"RepublicofKorea","2016",0,0,0,0,0,0,0
"RepublicofKorea","2017",0,0,0,0,0,0,0
"RepublicofKorea","2018",0,0,0,0,0,0,0
"RepublicofKorea","2019",0,0,0,0,0,0,0
"RepublicofKorea","2020",0,0,0,0,0,0,0
"RepublicofKorea","2021",0,0,0,0,0,0,0
"RepublicofKorea","2022",0,0,0,0,0,0,0
"RepublicofKorea","2023",0,0,0,0,0,0,0
"RepublicofKorea","2024",0,0,0,0,0,0,0
"RepublicofKorea","2025",0,0,0,0,0,0,0
"RepublicofMoldova","2010",9,1237,13000,1400,0.4,0.17,1000
"RepublicofMoldova","2011",12,1666,14000,1400,0.39,0.18,1000
"RepublicofMoldova","2012",15,2075,14000,1300,0.37,0.18,1000
"RepublicofMoldova","2013",18,2493,14000,1200,0.34,0.18,1000
"RepublicofMoldova","2014",22,3116,14000,1100,0.33,0.19,1000
"RepublicofMoldova","2015",27,3850,14000,1000,0.31,0.18,1000
"RepublicofMoldova","2016",31,4491,14000,1000,0.28,0.17,1000
"RepublicofMoldova","2017",36,5162,14000,1000,0.27,0.16,1000
"RepublicofMoldova","2018",41,5961,14000,1000,0.26,0.15,500
"RepublicofMoldova","2019",46,6690,14000,1000,0.24,0.13,500
"RepublicofMoldova","2020",47,6810,14000,1000,0.24,0.13,500
"RepublicofMoldova","2021",44.6666666666667,6487,14000,1000,0.246666666666667,0.136666666666667,500
"RepublicofMoldova","2022",45.8888888888889,6662.33333333333,14000,1000,0.242222222222222,0.132222222222222,500
"RepublicofMoldova","2023",45.8518518518518,6653.11111111111,14000,1000,0.242962962962963,0.132962962962963,500
"RepublicofMoldova","2024",45.4691358024691,6600.81481481481,14000,1000,0.243950617283951,0.133950617283951,500
"RepublicofMoldova","2025",45.7366255144033,6638.75308641975,14000,1000,0.243045267489712,0.133045267489712,500
"Romania","2010",49,7276,15000,1000,0.04,0.01,200
"Romania","2011",49,7536,16000,1000,0.04,0.01,200
"Romania","2012",49,7869,16000,1000,0.04,0.01,200
"Romania","2013",54,8809,16000,1000,0.04,0.01,500
"Romania","2014",57,9571,17000,1000,0.04,0.01,500
"Romania","2015",61,10551,17000,1000,0.04,0.01,500
"Romania","2016",62,10942,18000,1000,0.04,0.01,200
"Romania","2017",64,11570,18000,1000,0.04,0.01,200
"Romania","2018",65,12088,19000,1000,0.04,0.01,500
"Romania","2019",67,12832,19000,1000,0.04,0.01,500
"Romania","2020",66,12904,19000,1000,0.04,0.01,500
"Romania","2021",66,12608,19000,1000,0.04,0.01,500
"Romania","2022",66.3333333333333,12781.3333333333,19000,1000,0.04,0.01,500
"Romania","2023",66.1111111111111,12764.4444444444,19000,1000,0.04,0.01,500
"Romania","2024",66.1481481481481,12717.9259259259,19000,1000,0.04,0.01,500
"Romania","2025",66.1975308641975,12754.5679012346,19000,1000,0.04,0.01,500
"RussianFederation","2010",0,71573,0,0,0,0,0
"RussianFederation","2011",0,92590,0,0,0,0,0
"RussianFederation","2012",0,114372,0,0,0,0,0
"RussianFederation","2013",0,141115,0,0,0,0,0
"RussianFederation","2014",0,178049,0,0,0,0,0
"RussianFederation","2015",0,216108,0,0,0,0,0
"RussianFederation","2016",0,293820,0,0,0,0,0
"RussianFederation","2017",0,354932,0,0,0,0,0
"RussianFederation","2018",0,438399,0,0,0,0,0
"RussianFederation","2019",0,499913,0,0,0,0,0
"RussianFederation","2020",0,615099,0,0,0,0,0
"RussianFederation","2021",0,517803.666666667,0,0,0,0,0
"RussianFederation","2022",0,544271.888888889,0,0,0,0,0
"RussianFederation","2023",0,559058.185185185,0,0,0,0,0
"RussianFederation","2024",0,540377.913580247,0,0,0,0,0
"RussianFederation","2025",0,547902.66255144,0,0,0,0,0
"Rwanda","2010",42,89283,210000,9600,1.02,0.6,5900
"Rwanda","2011",47,99820,210000,8000,0.82,0.49,5000
"Rwanda","2012",54,116031,220000,7800,0.78,0.43,4500
"Rwanda","2013",60,129821,220000,7000,0.68,0.39,4200
"Rwanda","2014",66,144316,220000,6400,0.6,0.35,3900
"Rwanda","2015",73,159315,220000,5800,0.53,0.32,3600
"Rwanda","2016",81,178284,220000,5600,0.51,0.29,3400
"Rwanda","2017",84,185462,220000,5200,0.45,0.27,3200
"Rwanda","2018",87,192458,220000,4900,0.42,0.24,2900
"Rwanda","2019",89,198657,220000,4400,0.37,0.21,2700
"Rwanda","2020",92,204711,220000,4200,0.34,0.19,2500
"Rwanda","2021",89.3333333333333,198608.666666667,220000,4500,0.376666666666667,0.213333333333333,2700
"Rwanda","2022",90.1111111111111,200658.888888889,220000,4366.66666666667,0.362222222222222,0.204444444444444,2633.33333333333
"Rwanda","2023",90.4814814814815,201326.185185185,220000,4355.55555555556,0.35962962962963,0.202592592592593,2611.11111111111
"Rwanda","2024",89.9753086419753,200197.913580247,220000,4407.40740740741,0.366172839506173,0.20679012345679,2648.14814814815
"Rwanda","2025",90.1893004115226,200727.66255144,220000,4376.54320987654,0.362674897119341,0.204609053497942,2630.86419753086
"SaoTomeandPrincipe","2010",0,208,1000,0,0,0.2,100
"SaoTomeandPrincipe","2011",0,260,1000,0,0,0.17,100
"SaoTomeandPrincipe","2012",0,309,1000,0,0,0.14,100
"SaoTomeandPrincipe","2013",0,343,1000,0,0,0.12,100
"SaoTomeandPrincipe","2014",0,417,1000,0,0,0.1,100
"SaoTomeandPrincipe","2015",0,527,1000,0,0,0.09,100
"SaoTomeandPrincipe","2016",0,614,1000,0,0,0.07,100
"SaoTomeandPrincipe","2017",0,732,1000,0,0,0.05,100
"SaoTomeandPrincipe","2018",0,820,1000,0,0,0.04,100
"SaoTomeandPrincipe","2019",0,842,1000,0,0,0.03,100
"SaoTomeandPrincipe","2020",0,871,1000,0,0,0.03,100
"SaoTomeandPrincipe","2021",0,844.333333333333,1000,0,0,0.0333333333333333,100
"SaoTomeandPrincipe","2022",0,852.444444444444,1000,0,0,0.0311111111111111,100
"SaoTomeandPrincipe","2023",0,855.925925925926,1000,0,0,0.0314814814814815,100
"SaoTomeandPrincipe","2024",0,850.901234567901,1000,0,0,0.0319753086419753,100
"SaoTomeandPrincipe","2025",0,853.090534979424,1000,0,0,0.031522633744856,100
"SaudiArabia","2010",69,3299,4800,500,0.02,0.01,100
"SaudiArabia","2011",67,3503,5200,500,0.02,0.01,100
"SaudiArabia","2012",65,3707,5700,1000,0.03,0.01,100
"SaudiArabia","2013",63,3911,6200,1000,0.03,0.01,100
"SaudiArabia","2014",61,4115,6800,1000,0.03,0.01,100
"SaudiArabia","2015",58,4325,7500,1000,0.04,0.01,100
"SaudiArabia","2016",60,4936,8200,1000,0.04,0.01,100
"SaudiArabia","2017",63,5641,9000,1000,0.04,0.01,100
"SaudiArabia","2018",64,6300,9900,1000,0.04,0.01,100
"SaudiArabia","2019",67,7253,11000,1000,0.05,0.01,100
"SaudiArabia","2020",62,7253,12000,1000,0.05,0.01,200
"SaudiArabia","2021",64.3333333333333,6935.33333333333,10966.6666666667,1000,0.0466666666666667,0.01,133.333333333333
"SaudiArabia","2022",64.4444444444444,7147.11111111111,11322.2222222222,1000,0.0488888888888889,0.01,144.444444444444
"SaudiArabia","2023",63.5925925925926,7111.81481481481,11429.6296296296,1000,0.0485185185185185,0.01,159.259259259259
"SaudiArabia","2024",64.1234567901235,7064.75308641975,11239.5061728395,1000,0.0480246913580247,0.01,145.679012345679
"SaudiArabia","2025",64.0534979423868,7107.89300411523,11330.4526748971,1000,0.048477366255144,0.01,149.794238683128
"Senegal","2010",25,11845,47000,2100,0.18,0.16,1900
"Senegal","2011",28,12821,46000,1800,0.15,0.16,2000
"Senegal","2012",26,11940,45000,1600,0.13,0.16,2100
"Senegal","2013",31,13591,44000,1400,0.11,0.16,2200
"Senegal","2014",38,16346,43000,1400,0.11,0.16,2300
"Senegal","2015",44,18375,42000,1300,0.1,0.15,2100
"Senegal","2016",51,21157,41000,1300,0.09,0.13,1900
"Senegal","2017",57,23204,41000,1400,0.09,0.12,1700
"Senegal","2018",67,26606,40000,1300,0.09,0.1,1600
"Senegal","2019",73,28960,40000,1200,0.08,0.08,1300
"Senegal","2020",77,30431,39000,1200,0.08,0.07,1100
"Senegal","2021",72.3333333333333,28665.6666666667,39666.6666666667,1233.33333333333,0.0833333333333333,0.0833333333333333,1333.33333333333
"Senegal","2022",74.1111111111111,29352.2222222222,39555.5555555556,1211.11111111111,0.0811111111111111,0.0777777777777778,1244.44444444444
"Senegal","2023",74.4814814814815,29482.962962963,39407.4074074074,1214.81481481481,0.0814814814814815,0.077037037037037,1225.92592592593
"Senegal","2024",73.641975308642,29166.950617284,39543.2098765432,1219.75308641975,0.0819753086419753,0.0793827160493827,1267.9012345679
"Senegal","2025",74.0781893004115,29334.0452674897,39502.0576131687,1215.22633744856,0.081522633744856,0.0780658436213992,1246.09053497942
"Serbia","2010",52,915,1800,200,0.02,0.01,100
"Serbia","2011",52,995,1900,200,0.02,0.01,100
"Serbia","2012",52,1075,2100,200,0.02,0.01,100
"Serbia","2013",52,1165,2200,200,0.02,0.01,100
"Serbia","2014",53,1272,2400,200,0.02,0.01,100
"Serbia","2015",55,1400,2600,200,0.02,0.01,100
"Serbia","2016",58,1570,2700,500,0.02,0.01,100
"Serbia","2017",61,1752,2900,500,0.02,0.01,100
"Serbia","2018",65,1980,3000,500,0.02,0.01,100
"Serbia","2019",66,2097,3200,500,0.02,0.01,100
"Serbia","2020",65,2172,3300,500,0.02,0.01,100
"Serbia","2021",65.3333333333333,2083,3166.66666666667,500,0.02,0.01,100
"Serbia","2022",65.4444444444444,2117.33333333333,3222.22222222222,500,0.02,0.01,100
"Serbia","2023",65.2592592592593,2124.11111111111,3229.62962962963,500,0.02,0.01,100
"Serbia","2024",65.3456790123457,2108.14814814815,3206.17283950617,500,0.02,0.01,100
"Serbia","2025",65.3497942386831,2116.53086419753,3219.34156378601,500,0.02,0.01,100
"SierraLeone","2010",9,5978,66000,6500,1.05,0.69,4400
"SierraLeone","2011",12,8117,68000,6300,0.99,0.64,4200
"SierraLeone","2012",12,8261,69000,6000,0.93,0.59,3900
"SierraLeone","2013",13,9173,71000,6100,0.93,0.58,3900
"SierraLeone","2014",15,10775,72000,6300,0.94,0.59,4100
"SierraLeone","2015",19,14196,73000,6200,0.9,0.58,4200
"SierraLeone","2016",24,17843,75000,6100,0.87,0.56,4100
"SierraLeone","2017",31,23693,76000,6000,0.83,0.52,3800
"SierraLeone","2018",37,28415,77000,5700,0.77,0.47,3600
"SierraLeone","2019",42,33274,79000,5600,0.74,0.43,3400
"SierraLeone","2020",47,38003,80000,5400,0.7,0.41,3200
"SierraLeone","2021",42,33230.6666666667,78666.6666666667,5566.66666666667,0.736666666666667,0.436666666666667,3400
"SierraLeone","2022",43.6666666666667,34835.8888888889,79222.2222222222,5522.22222222222,0.725555555555556,0.425555555555556,3333.33333333333
"SierraLeone","2023",44.2222222222222,35356.5185185185,79296.2962962963,5496.2962962963,0.720740740740741,0.424074074074074,3311.11111111111
"SierraLeone","2024",43.2962962962963,34474.3580246914,79061.7283950617,5528.3950617284,0.727654320987654,0.428765432098765,3348.14814814815
"SierraLeone","2025",43.7283950617284,34888.9218106996,79193.4156378601,5515.6378600823,0.724650205761317,0.426131687242798,3330.86419753086
"Singapore","2010",33,2034,6100,500,0.12,0.02,100
"Singapore","2011",39,2509,6500,500,0.11,0.02,100
"Singapore","2012",44,2987,6800,500,0.1,0.02,100
"Singapore","2013",49,3506,7100,500,0.08,0.02,100
"Singapore","2014",56,4101,7400,500,0.07,0.02,100
"Singapore","2015",60,4577,7600,500,0.06,0.02,100
"Singapore","2016",64,4945,7700,500,0.05,0.01,100
